NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190001671157,2019,3146107,Ouro Preto,31,MG,23,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,2,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,D,C,B,3,C,A,B,C,A,B,B,A,A,A,B,A,A,C,A,A,D,B,B,B
190001671206,2019,3146107,Ouro Preto,31,MG,20,M,0,1,1,3146107.0,Ouro Preto,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,E,E,B,B,2,B,A,B,B,B,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B
190001671341,2019,3146107,Ouro Preto,31,MG,18,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,510.0,513.0,518.0,419.4,408.5,456.4,436.2,CBCAADBEBEDCADEBBBDBBBCDBAADADEBDDEBDBBBEAADC,ABABDECEBDBAACCADBCDEBAAECDCECAABABBADEEBDCDE,ABAAA99999BAEECAEADEBEDBECAAEEEBCCABBD*BBEBECAABCA,DDBCADAACBEBCCECCBBADBECACCEBCBEDBCBCBAABECDC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,80.0,120.0,120.0,120.0,120.0,560.0,E,F,C,D,5,E,A,C,D,B,B,B,A,B,A,A,A,B,B,B,A,D,B,B,B
190001671379,2019,3146107,Ouro Preto,31,MG,22,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,510.0,513.0,515.0,535.1,552.0,565.1,519.6,AEECBCBED*CCEDBABDACBEABBDAE*CBEECDBBDBDAABBB,EAACEEDAACBEDBDACBABCCEACABADDCECABCACEBAADBB,ADBBE99999ABBABCEAAECADCBAADDCEABEDEDCAEBAAACDDEAA,EABBEDCBACBABDACAAAEDAACCACCDABCCCABBAEDBCADB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,140.0,120.0,120.0,120.0,120.0,620.0,E,C,B,B,4,C,A,B,C,B,A,B,B,B,A,B,A,A,C,B,B,E,B,C,B
190001671396,2019,3146107,Ouro Preto,31,MG,26,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,8,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,587.1,600.3,582.7,724.6,DCDDDEBDCEACBECADECEDDBCBEEEBBBDAEEAEDDEADAEE,CEACDBCCBAACBCEEEBEACECBEDBECADADACBEDEEAAECB,99999ABCADBCBDAEDDBEDAAECAECCCDCBCADEBECADABCCECAE,DBABBEDBCDAACEBDCDCCBDACEDDEBAEDAABDCCCDCEDCB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,140.0,160.0,200.0,200.0,840.0,E,G,D,D,2,F,A,B,C,A,B,B,A,B,A,A,A,A,B,B,A,B,A,B,B
190001671517,2019,3146107,Ouro Preto,31,MG,27,F,2,3,1,3146107.0,Ouro Preto,31.0,MG,1,10,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,D,B,B,2,F,A,B,C,A,A,B,A,B,A,B,A,A,B,A,B,C,A,B,B
190001671604,2019,3146107,Ouro Preto,31,MG,22,F,1,1,1,3146107.0,Ouro Preto,31.0,MG,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,509.0,514.0,518.0,550.1,533.1,528.9,578.4,DEDBADBBAEDCEAABEEABBBBBEDECEBBCABEAEAEEADCEA,BCECEEDCACACACBEABEAD*DBACBDAEEDACDEEDEBBBBDE,CBBAE99999ADCBCAECEBDAADEEDBAEAADECCBCBACEEBADEEEE,DDCBADCEABAACEAEDBCCAAEADCEEEEBABBCDEEBDDECEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,160.0,140.0,140.0,120.0,680.0,E,E,C,D,5,D,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,E,A,A,B
190001672075,2019,3146107,Ouro Preto,31,MG,19,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,482.0,456.5,524.9,404.5,BCDBBACDBCBCCECDEBDBECDDDEDEBCDBDBECACEEDCDEE,DCCABBCEBCCDBAECBDCCDDBCECBDEBBCECABACBEEDEAA,BBABB99999CEBBBADADBDAEECBDAECDDADBDEDDACDCDBBCCDD,ADBCBBABDCBDDCCBDBBACDEADACCCCECDDCADDCBBBDEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,180.0,120.0,120.0,100.0,660.0,E,E,F,D,4,J,A,D,E,B,A,B,B,B,B,B,A,A,E,A,B,E,B,C,B
190001672113,2019,3146107,Ouro Preto,31,MG,18,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31253227.0,3146107.0,Ouro Preto,31.0,MG,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,507.0,511.0,517.0,490.6,584.2,564.4,622.8,DECDDBDEDBAAACCADCBDAACEBEADAEBEBBBCAEAACCEDB,EACCABDCDBACBCEEEACCCBCAEABAAABAEADDDDBAEABAB,BBABB99999CEBABDDBAEAAAECEEEBCDCACCAEBDAADAABCECBE,CACBCBAEADBEDEEBBBCDEDCCCEADAACDAEACDB*CABA*A,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,140.0,120.0,140.0,140.0,680.0,F,E,C,D,5,E,A,C,D,A,A,B,A,B,A,B,A,A,B,B,A,D,B,B,B
190001672317,2019,3146107,Ouro Preto,31,MG,27,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,8,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,510.0,513.0,517.0,510.5,576.7,533.3,609.7,AEABDEBCECBAACDDDCBCACBEDABEEEBBCBADCABEEEABC,EAACEEDBBCBDABAADCAECCEACDBDAEAACCCDAEADDAECE,99999EAEBCABBCCACAAEDCDAEEAACAAEDBACDCAEBEEEEDEECA,ACCADCECBCEBDDBBABCCBEED*CBBCBDEACBCBECDDBBDA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,100.0,100.0,560.0,B,C,A,B,6,D,A,B,E,B,B,B,B,B,A,B,A,A,B,B,A,D,A,A,A
190001672327,2019,3146107,Ouro Preto,31,MG,19,F,0,2,1,3140001.0,Mariana,31.0,MG,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,1,1,0,,508.0,512.0,,,534.0,539.6,,,ABCEABAACEDEDCDBACBBBDBDDBCBCAEBEAB*ECCABABCE,BBCDD99999CEEBBEDCECCAEEAEAABBEBEBDACDCBECDECACDEA,,0,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,140.0,120.0,100.0,100.0,80.0,540.0,H,B,B,B,6,C,A,B,D,B,A,B,B,A,A,A,A,A,C,B,A,D,A,A,B
190001672694,2019,3146107,Ouro Preto,31,MG,21,F,1,2,0,,,,,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,B,B,F,C,4,E,A,C,E,A,A,B,A,A,A,A,A,A,B,B,B,E,A,A,B
190001674291,2019,3146107,Ouro Preto,31,MG,23,M,1,3,1,3549904.0,São José dos Campos,35.0,SP,1,4,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,509.0,514.0,517.0,492.7,570.6,553.6,580.9,EDADBDACDABCAADCCBBBECCDBEABBDDBDBDBBAEDDBEDB,ACBCAEACAACEACBEABCDBBABBEBADCECADBBBEABAAADA,99999BCEDABECBDDCDEBDAADCDCEDECBDDBBBCEACBCEDCEEEB,EADBECDABBAADDCBEBCBADDBECDBCCEBAEBCAADBDECEA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,120.0,140.0,120.0,640.0,E,E,F,F,3,F,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,D,B,B,B
190001674323,2019,3146107,Ouro Preto,31,MG,17,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,2,0,2,1.0,0,31106496.0,3146107.0,Ouro Preto,31.0,MG,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,508.0,512.0,517.0,497.2,487.6,521.7,434.0,DEDBBEAAEADCBDBDCECCDACECDDBCEDCDBEEECBEDABDA,AEAEABDAEACEACABDBEEADECCEEEBACDBDCDDEBCBECBE,BBEDA99999DCBBDEECCDCEBABACEEBCBADEADDCAEBABCACEED,CBEDBAECBEAECCBCABCABDEDBCCCCDBBBECADAEEDAAEE,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,180.0,120.0,120.0,80.0,620.0,C,C,D,D,5,B,A,B,D,B,A,B,B,B,A,B,A,A,D,A,B,E,B,B,B
190001674337,2019,3146107,Ouro Preto,31,MG,41,M,0,3,1,3140001.0,Mariana,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,B,C,B,5,C,A,B,C,A,A,B,A,B,A,A,A,A,C,A,A,C,A,A,A
190001674388,2019,3146107,Ouro Preto,31,MG,19,F,1,1,1,3131901.0,Itabirito,31.0,MG,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131901,Itabirito,31,MG,1,1,1,1,506.0,509.0,514.0,517.0,604.3,585.9,570.4,663.9,DDADAEDBECACDECCECBCBADEAEAABEDBBEABCDBECACBD,CEACEECCABDBBDBEAACCBDCBCCEABCBDBCCEBEDBBDADE,EBBAD99999ABCDCAEDEBDAADDCDCCECBDBBABCDACBADAAEEEC,AABCDBECBCEBDDABAECCBDDACBBADECADABCCABBEBBEA,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,160.0,140.0,120.0,160.0,120.0,700.0,D,C,F,B,4,C,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B
190001674582,2019,3146107,Ouro Preto,31,MG,19,M,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,506.0,510.0,513.0,517.0,594.1,614.0,603.9,620.2,EEDDDDBAECABBACCACBADABDAEBBBDDDBBDDAACECDCDC,AEBCEDEBADCEAAABCBADCABACDBEABDACEEDAADBBACCA,ADBBE99999ABBCBCCAAECCDEBAACDCAEBBDDAEDEBDBCBDEECC,AACADBEAEEABDEECAECCDDBDCDACADEACEBBBEEAABBBB,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,140.0,120.0,120.0,160.0,660.0,F,G,C,D,4,H,A,E,E,B,A,C,D,B,A,B,A,B,E,B,B,E,B,C,B
190001674978,2019,3146107,Ouro Preto,31,MG,44,F,1,1,1,3146107.0,Ouro Preto,31.0,MG,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,509.0,514.0,515.0,434.0,582.6,481.0,484.5,CACECEADDEDCEDECCBDAEEAEADCEBBDADECDEEBECADBB,CCACCEABDBAAADBDBCCABEEECDAADAEAABCECEDBCEADB,99999EACEDEECDCDEDAEAACDAEDDDADACADECBCABDACBDAEEC,EBBEDABDACCCADCCACCDCCEEDCCECBCDECCCDCDDBCCCB,1,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,120.0,120.0,120.0,140.0,200.0,700.0,B,B,C,B,1,B,A,B,B,A,A,B,A,B,A,B,A,B,B,A,A,B,A,B,B
190001675094,2019,3146107,Ouro Preto,31,MG,24,M,1,3,1,3140001.0,Mariana,31.0,MG,1,6,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140001,Mariana,31,MG,1,1,1,1,505.0,507.0,511.0,518.0,596.8,627.2,586.9,700.1,BAAEBABCBCDCBACEECBBCBCDDABCEBBBCBDAEAEEAAAAE,BEACABABBEACACEAEECACBCBEDBCBAEBCACBADBEAABDE,BDABE99999DCBAEDEBAEDBAEBEDECEDCBCCDEBAABDEEECEBCA,DBBBABCDADBACEBEEDDCBDCBEBDEAEBCAABBDEBCDEDBB,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,140.0,120.0,100.0,100.0,120.0,580.0,G,E,C,B,4,I,A,B,D,B,B,B,B,B,A,B,A,B,C,A,A,E,B,D,B
190001675283,2019,3146107,Ouro Preto,31,MG,25,F,1,1,1,3123908.0,Entre Rios de Minas,31.0,MG,1,8,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,503.0,510.0,513.0,515.0,628.6,596.0,605.2,651.6,AADCCCDEADDACDEDBCEBDDAEAACDCBEBECDABBAEBECDC,CEBCCEEBADBDAAAAEBDACAEABDBEABCECACBAEBBCADCB,ADBBE99999ABECDCCA*ECBDDEAAACCADDCDCDEDEBAEBEDBEAC,EAEBDDBBAACDEDBAACDEBECABADEBEECEADABDECAEBAD,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,200.0,160.0,140.0,60.0,720.0,C,E,B,B,5,E,A,B,D,B,A,B,A,B,A,B,A,A,B,B,A,C,A,A,B
190001675346,2019,3146107,Ouro Preto,31,MG,25,M,1,3,1,3140001.0,Mariana,31.0,MG,1,7,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,B,C,6,C,A,B,D,A,A,B,A,B,A,A,A,A,B,B,A,A,B,B,B
190001675354,2019,3146107,Ouro Preto,31,MG,29,F,1,3,1,3146107.0,Ouro Preto,31.0,MG,1,11,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,504.0,510.0,513.0,516.0,397.1,468.9,505.6,491.2,EAACDDDAECCBECCCEDDDDCDECDCABDDDBDCCBECBCDBDC,ABACDCDABBBDABCCDBACAEACCDEBDCBCDBECBCCBBDBCA,99999ADACCBEBCDBCACECBDBBDCABCCBEEBCDBAEBDBEEAADCB,CDACDBCEACDCACCECDBCBCBCDACEDCBADDBCCDCDACABD,1,BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD,1.0,120.0,120.0,120.0,140.0,120.0,620.0,B,D,C,C,7,E,A,B,C,A,A,B,A,A,A,B,A,A,C,A,A,D,A,B,B
190001675552,2019,3146107,Ouro Preto,31,MG,19,F,1,3,1,3140001.0,Mariana,31.0,MG,2,0,2,1.0,0,31253227.0,3146107.0,Ouro Preto,31.0,MG,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3146107,Ouro Preto,31,MG,1,1,1,1,505.0,509.0,514.0,518.0,456.9,546.8,530.1,544.9,AA*CBEDDCBDCADCAEADBBBEDBCAEEDBAEEBDEDDDCDEEE,CCEEABCCAAABBABDEAACBCEAADEACCEBACCCEEDBBAAEB,EBBCD99999BDBECDBAEBDAADBDEEDECBAEEDBDCDEDAEECEAAE,DACCABAADDEBCCEECDAAABEAEDBEECBBEAABBDDECCDEC,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,140.0,120.0,120.0,140.0,640.0,E,E,C,B,4,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,E,A,B,B
